trial	benchmark	reclaimer	reclaimer-type	params	threads	runtime	ns/op	memory_0	runtime_0	allocated_instances_0	reclaimed_instances_0	memory_1	runtime_1	allocated_instances_1	reclaimed_instances_1	memory_2	runtime_2	allocated_instances_2	reclaimed_instances_2	memory_3	runtime_3	allocated_instances_3	reclaimed_instances_3	memory_4	runtime_4	allocated_instances_4	reclaimed_instances_4	memory_5	runtime_5	allocated_instances_5	reclaimed_instances_5	memory_6	runtime_6	allocated_instances_6	reclaimed_instances_6	memory_7	runtime_7	allocated_instances_7	reclaimed_instances_7	memory_8	runtime_8	allocated_instances_8	reclaimed_instances_8	memory_9	runtime_9	allocated_instances_9	reclaimed_instances_9	memory_10	runtime_10	allocated_instances_10	reclaimed_instances_10	memory_11	runtime_11	allocated_instances_11	reclaimed_instances_11	memory_12	runtime_12	allocated_instances_12	reclaimed_instances_12	memory_13	runtime_13	allocated_instances_13	reclaimed_instances_13	memory_14	runtime_14	allocated_instances_14	reclaimed_instances_14	memory_15	runtime_15	allocated_instances_15	reclaimed_instances_15	memory_16	runtime_16	allocated_instances_16	reclaimed_instances_16	memory_17	runtime_17	allocated_instances_17	reclaimed_instances_17	memory_18	runtime_18	allocated_instances_18	reclaimed_instances_18	memory_19	runtime_19	allocated_instances_19	reclaimed_instances_19	memory_20	runtime_20	allocated_instances_20	reclaimed_instances_20	memory_21	runtime_21	allocated_instances_21	reclaimed_instances_21	memory_22	runtime_22	allocated_instances_22	reclaimed_instances_22	memory_23	runtime_23	allocated_instances_23	reclaimed_instances_23	memory_24	runtime_24	allocated_instances_24	reclaimed_instances_24	memory_25	runtime_25	allocated_instances_25	reclaimed_instances_25	memory_26	runtime_26	allocated_instances_26	reclaimed_instances_26	memory_27	runtime_27	allocated_instances_27	reclaimed_instances_27	memory_28	runtime_28	allocated_instances_28	reclaimed_instances_28	memory_29	runtime_29	allocated_instances_29	reclaimed_instances_29	memory_30	runtime_30	allocated_instances_30	reclaimed_instances_30	memory_31	runtime_31	allocated_instances_31	reclaimed_instances_31	memory_32	runtime_32	allocated_instances_32	reclaimed_instances_32	memory_33	runtime_33	allocated_instances_33	reclaimed_instances_33	memory_34	runtime_34	allocated_instances_34	reclaimed_instances_34	memory_35	runtime_35	allocated_instances_35	reclaimed_instances_35	memory_36	runtime_36	allocated_instances_36	reclaimed_instances_36	memory_37	runtime_37	allocated_instances_37	reclaimed_instances_37	memory_38	runtime_38	allocated_instances_38	reclaimed_instances_38	memory_39	runtime_39	allocated_instances_39	reclaimed_instances_39	memory_40	runtime_40	allocated_instances_40	reclaimed_instances_40	memory_41	runtime_41	allocated_instances_41	reclaimed_instances_41	memory_42	runtime_42	allocated_instances_42	reclaimed_instances_42	memory_43	runtime_43	allocated_instances_43	reclaimed_instances_43	memory_44	runtime_44	allocated_instances_44	reclaimed_instances_44	memory_45	runtime_45	allocated_instances_45	reclaimed_instances_45	memory_46	runtime_46	allocated_instances_46	reclaimed_instances_46	memory_47	runtime_47	allocated_instances_47	reclaimed_instances_47	memory_48	runtime_48	allocated_instances_48	reclaimed_instances_48	memory_49	runtime_49	allocated_instances_49	reclaimed_instances_49
2	hash_map	dynamic-HPBR	N3emr14hazard_pointerINS_29generic_hazard_pointer_policyILm2ELm2ELm100ENS_31dynamic_hp_thread_control_blockEEEEE		244	8000	2326305899.274726	497004544	23281	175889	156032	499924992	23462	218126	157877	504758272	23651	247328	164996	505561088	23852	278987	183248	507973632	24031	314185	190074	519434240	24231	324866	193688	566853632	24432	332680	196461	566853632	24611	332680	196461	575193088	24791	343147	199899	587608064	24991	352375	203048	631132160	25191	360064	205662	635998208	25401	365230	207421	641675264	25621	370430	209180	653570048	25841	375538	210913	683577344	26061	380597	212634	698716160	26281	385734	214376	703311872	26501	390933	216140	707907584	26722	394009	217312	713043968	26901	396551	218090	740888576	27131	402127	219981	750350336	27351	407411	221777	756838400	27571	412584	223552	781168640	27791	417936	225384	801984512	28011	422770	227035	805769216	28231	427677	228700	813338624	28451	432706	230419	819826688	28681	436657	231758	852267008	28911	441385	233370	857944064	29131	445911	234906	870649856	29351	450305	236403	874434560	29581	454214	237721	880652288	29811	456896	238476	905523200	30051	459610	239240	908496896	30311	461810	239879	910929920	30571	463906	240489	915525632	30831	465948	241074	919310336	31091	467984	241667	925257728	31351	470010	242257	930664448	31611	472016	242852	937693184	31871	473993	243429	940396544	32141	476028	244033	942288896	32411	478158	244675	949858304	32671	480296	245330	973377536	32931	482344	245963	974999552	33201	484551	246660	976891904	33461	486780	247379	981487616	33721	488916	248065	985812992	33991	491090	248771	991219712	34261	493241	249466	1075810304	37279	515596	382448
3	hash_map	dynamic-HPBR	N3emr14hazard_pointerINS_29generic_hazard_pointer_policyILm2ELm2ELm100ENS_31dynamic_hp_thread_control_blockEEEEE		244	8000	1445671694.478689	1107632128	39861	515596	490536	1114353664	40052	560186	491722	1118138368	40232	571981	492265	1121611776	40432	604190	494136	1121611776	40611	604190	494136	1143353344	40792	650103	499575	1143353344	40971	650103	499575	1160077312	41152	706575	515571	1160077312	41332	706575	515571	1176805376	41522	771658	540184	1176805376	41701	775308	540710	1191895040	41882	822598	550644	1194856448	42061	838208	553076	1235574784	42251	856304	558665	1276923904	42441	871827	563851	1300713472	42632	878766	566336	1314770944	42811	883035	567595	1340723200	43011	894941	571652	1367486464	43211	903920	574717	1391276032	43411	911824	577415	1405874176	43611	919336	579982	1435070464	43821	926847	582521	1453182976	44031	934473	585112	1463996416	44241	940009	587105	1466699776	44421	942610	587852	1498869760	44641	949705	590264	1516441600	44851	956886	592702	1528066048	45061	963689	595027	1549422592	45271	970214	597247	1568346112	45481	976234	599292	1579429888	45691	981985	601249	1595650048	45911	987645	603170	1614843904	46141	992313	604747	1627549696	46371	996441	606142	1630253056	46611	999463	607162	1632956416	46871	1001846	607922	1636200448	47121	1003963	608507	1641066496	47381	1006094	609181	1648095232	47641	1008272	609858	1660530688	47911	1010499	610567	1672155136	48171	1012639	611244	1682698240	48441	1014869	611942	1689186304	48701	1016968	612601	1692700672	48971	1018965	613232	1694863360	49241	1020903	613830	1696755712	49511	1023094	614513	1699459072	49781	1025170	615164	1702432768	50051	1027235	615809	1707839488	50321	1029374	616471	1826738176	54488	1061014	737946
4	hash_map	dynamic-HPBR	N3emr14hazard_pointerINS_29generic_hazard_pointer_policyILm2ELm2ELm100ENS_31dynamic_hp_thread_control_blockEEEEE		244	8000	1005539485.566643	1853689856	57181	1061014	1036101	1853939712	57362	1104220	1036950	1858248704	57541	1122526	1037391	1861222400	57731	1149249	1038224	1862025216	57912	1160459	1038858	1871978496	58091	1191883	1040384	1874128896	58271	1198742	1040924	1908080640	58451	1237459	1045482	1908080640	58632	1237459	1045482	1920786432	58811	1302238	1069785	1920786432	58991	1302238	1069785	1929166848	59171	1346770	1073082	1937543168	59371	1370942	1074174	1944535040	59561	1387814	1075061	1950728192	59752	1432704	1079467	1950728192	59932	1432704	1079467	1959796736	60111	1491230	1097515	1962205184	60301	1511278	1099398	1966215168	60501	1536785	1102602	1970745344	60681	1585468	1113825	1984090112	60881	1595135	1116704	2020511744	61081	1603747	1119319	2034872320	61281	1607632	1120437	2043523072	61461	1615240	1122804	2058391552	61661	1623428	1125536	2097590272	61861	1631271	1128154	2108944384	62061	1638939	1130705	2123001856	62261	1646637	1133249	2159767552	62471	1654750	1135947	2171932672	62681	1662493	1138510	2196533248	62901	1670636	1140435	2228162560	63081	1676226	1141574	2241949696	63291	1683144	1143775	2253574144	63501	1689560	1145811	2275201024	63711	1695714	1147787	2297368576	63921	1701600	1149675	2307100672	64132	1707178	1151444	2316021760	64342	1712512	1153146	2345218048	64561	1718016	1155011	2357653504	64781	1723034	1156706	2363060224	65001	1725552	1157685	2364952576	65181	1727947	1158367	2369548288	65401	1732549	1159929	2387931136	65621	1737014	1161436	2408747008	65851	1741207	1162857	2415235072	66081	1744855	1164087	2419019776	66331	1747695	1165043	2423074816	66581	1750077	1165842	2427670528	66841	1752254	1166576	2546348032	71359	1787307	1291668
5	hash_map	dynamic-HPBR	N3emr14hazard_pointerINS_29generic_hazard_pointer_policyILm2ELm2ELm100ENS_31dynamic_hp_thread_control_blockEEEEE		244	8000	627481843.887148	2575552512	74001	1787307	1763445	2575802368	74181	1836017	1764490	2575802368	74361	1847944	1764839	2580926464	74542	1895020	1765912	2580926464	74721	1896837	1765913	2586591232	74901	1939067	1767539	2586591232	75091	1939329	1767539	2599235584	75282	1982263	1770007	2599235584	75462	1982263	1770007	2617282560	75651	2026130	1773368	2621587456	75881	2040579	1774628	2632372224	76062	2070223	1776967	2639921152	76241	2105186	1779814	2642341888	76431	2114380	1780642	2658512896	76611	2161165	1784103	2663911424	76801	2168235	1784617	2672828416	76992	2205146	1788202	2674716672	77171	2217263	1789443	2685231104	77361	2250700	1791788	2690359296	77541	2275798	1794416	2694139904	77732	2295914	1796530	2699264000	77921	2330322	1800078	2702491648	78111	2341040	1801176	2709504000	78292	2392871	1812529	2709504000	78471	2392871	1812529	2717048832	78651	2443326	1821581	2728644608	78841	2484563	1826745	2754904064	79041	2493736	1829484	2786209792	79241	2502799	1832296	2800263168	79441	2511217	1835023	2822701056	79642	2518424	1837392	2851086336	79831	2525672	1839117	2865954816	80041	2532761	1841531	2887041024	80251	2540587	1844180	2910830592	80461	2547810	1846644	2926239744	80671	2554946	1849070	2945974272	80881	2561789	1851394	2963005440	81091	2568418	1853633	2982199296	81301	2574536	1855717	2990309376	81512	2577739	1856929	2995445760	81691	2581113	1857947	3014098944	81901	2587294	1860051	3038969856	82121	2593552	1862175	3047350272	82331	2599272	1864126	3061407744	82541	2604454	1865894	3075735552	82761	2610062	1867800	3095470080	82981	2614705	1869369	3101958144	83201	2619188	1870890	3110338560	83431	2623283	1872274	3166670848	84760	2639019	1971581
1	hash_map	dynamic-HPBR	N3emr14hazard_pointerINS_29generic_hazard_pointer_policyILm2ELm2ELm100ENS_31dynamic_hp_thread_control_blockEEEEE		244	8000	8999165564.418034	7221248	2602	1	0	7290880	2791	5384	1611	7303168	3001	11984	3872	8052736	3241	14355	4670	13897728	3501	16829	5508	20738048	3761	18949	6259	33656832	4021	20955	6980	69136384	4281	23258	7759	69136384	4541	25898	8653	69136384	4791	28251	9448	69136384	5051	30432	10207	69136384	5302	32599	10944	69136384	5561	34803	11684	69406720	5821	37140	12473	71299072	6071	39380	13229	79679488	6331	41772	14041	94277632	6581	44227	14897	135098368	6841	46432	15649	135098368	7101	48355	16290	135098368	7371	50971	17182	135098368	7631	53401	18000	135098368	7891	55685	18772	135098368	8141	58102	19587	135098368	8391	60740	20475	136450048	8641	63009	21240	144830464	8891	65090	22037	156995584	9161	67525	22868	184029184	9411	69836	23649	201060352	9661	72276	24475	201060352	9911	74898	25365	201060352	10161	77147	26123	201060352	10411	79583	26945	201060352	10661	81798	27692	201060352	10921	83851	28376	202141696	11181	86426	29241	209711104	11431	88879	30068	221876224	11681	90861	30868	229425152	11921	92150	31181	266858496	12231	95102	32201	266858496	12491	97347	32974	266858496	12771	100317	34008	266858496	13021	102530	34773	266858496	13271	104695	35514	266858496	13531	107245	36381	267124736	13791	109252	37055	270360576	14061	111439	37802	279797760	14321	114173	38740	295415808	14571	116599	39570	332722176	14821	118832	40339	522543104	21603	179926	89606
2	hash_map	dynamic-HPBR	N3emr14hazard_pointerINS_29generic_hazard_pointer_policyILm2ELm2ELm100ENS_31dynamic_hp_thread_control_blockEEEEE		244	8000	2434103869.058860	513232896	24142	179926	159461	524107776	24332	221973	160774	531374080	24522	237448	161562	531632128	24712	279597	183158	532439040	24891	317458	190040	543916032	25092	329504	194064	550035456	25292	331952	195019	559910912	25471	338171	197052	600461312	25672	349732	201013	620449792	25871	360616	204723	661811200	26071	371031	208261	679653376	26271	381340	211777	723447808	26471	391478	215248	724799488	26672	393459	216056	733450240	26852	398848	217779	753725440	27051	408601	221110	788598784	27261	418624	224527	806711296	27461	428327	227853	849154048	27671	437998	231149	861319168	27871	446167	233947	873484288	28081	452892	236233	909979648	28301	456554	237230	911601664	28531	459514	237876	912953344	28771	462222	238613	918900736	29021	464992	239398	922955776	29261	467654	240182	926740480	29521	470138	240939	941879296	29782	472552	241679	949448704	30042	474611	242303	952963072	30312	476622	242911	959451136	30582	478586	243509	976211968	30852	480704	244198	977293312	31121	482870	244897	978374656	31351	485027	245624	981889024	31611	487311	246396	986755072	31871	490068	247336	989728768	32141	492292	248090	999731200	32391	494483	248824	1010274304	32651	497015	249679	1017032704	32911	499348	250468	1021087744	33171	501454	251180	1034604544	33431	503583	251893	1042984960	33691	505761	252632	1043795968	33951	507969	253379	1045688320	34211	510816	254349	1051365376	34471	513005	255093	1054609408	34731	515178	255821	1059475456	34991	517569	256633	1073532928	35251	520132	257499	1219829760	40488	561152	395802
3	hash_map	dynamic-HPBR	N3emr14hazard_pointerINS_29generic_hazard_pointer_policyILm2ELm2ELm100ENS_31dynamic_hp_thread_control_blockEEEEE		244	8000	1175499859.953825	1238343680	43332	561152	541409	1239666688	43512	607995	542295	1248014336	43692	642676	542970	1253416960	43872	655769	543444	1254227968	44052	684249	544294	1254227968	44232	694230	544853	1263038464	44422	727711	547214	1265438720	44602	742371	548131	1274519552	44802	771920	550841	1281765376	44982	808530	555429	1285263360	45172	820554	558999	1295474688	45351	874274	572251	1298984960	45542	889271	574206	1324789760	45741	903610	578896	1369788416	45931	917099	583502	1393037312	46122	929064	587577	1402769408	46322	930771	588286	1428180992	46501	937044	590280	1443860480	46701	946268	593419	1461972992	46901	954448	596194	1494142976	47101	962058	598789	1506578432	47311	969361	601258	1521717248	47521	976065	603542	1550643200	47741	981375	605342	1556590592	47961	985284	606667	1564160000	48191	989344	608040	1572270080	48422	992028	609075	1573621760	48611	993588	609464	1582272512	48841	997756	610893	1594978304	49081	1001230	612070	1603088384	49321	1004486	613167	1614172160	49571	1007558	614201	1626066944	49821	1010456	615181	1630662656	50061	1013661	616267	1639043072	50301	1016565	617251	1649315840	50541	1019384	618203	1655533568	50791	1022538	619270	1660129280	51031	1025367	620232	1665806336	51281	1028148	621165	1673375744	51531	1030993	622124	1682567168	51781	1033520	622977	1698516992	52031	1035950	623796	1705005056	52291	1038401	624620	1708789760	52551	1040660	625381	1712033792	52821	1042997	626169	1717710848	53081	1045240	626927	1720684544	53341	1047398	627653	1725550592	53611	1049566	628374	1730686976	53881	1051757	629109	1737175040	54224	1053263	631404
4	hash_map	dynamic-HPBR	N3emr14hazard_pointerINS_29generic_hazard_pointer_policyILm2ELm2ELm100ENS_31dynamic_hp_thread_control_blockEEEEE		244	8000	1007066285.352933	1775767552	56942	1053263	1033186	1776017408	57132	1096424	1034507	1776283648	57322	1110278	1034825	1782755328	57512	1143026	1035733	1782755328	57702	1146629	1035968	1787072512	57882	1185425	1037488	1787072512	58062	1185425	1037488	1801302016	58242	1216893	1039623	1811259392	58422	1229213	1040804	1823109120	58602	1247982	1042583	1834438656	58782	1274408	1045521	1834438656	58962	1274408	1045521	1857896448	59152	1320448	1051085	1857896448	59332	1320448	1051085	1874108416	59522	1365378	1055537	1882542080	59722	1399094	1057991	1888468992	59912	1411432	1060085	1894662144	60102	1460924	1070189	1898430464	60282	1513541	1083588	1899511808	60482	1515499	1084272	1911091200	60661	1555576	1092179	1931223040	60862	1566628	1095777	1944121344	61062	1569410	1096415	1974579200	61241	1576909	1098850	1989988352	61441	1586319	1102063	2010533888	61641	1594715	1104920	2041352192	61841	1602822	1107682	2055680000	62051	1610686	1110362	2080821248	62261	1618067	1112868	2102448128	62471	1625351	1115346	2115153920	62682	1630795	1117318	2115424256	62872	1632082	1117651	2129481728	63081	1638667	1119894	2159489024	63291	1645118	1122085	2170032128	63501	1651210	1124155	2180575232	63711	1657341	1126244	2215448576	63921	1663398	1128312	2221666304	64131	1669332	1130335	2233020416	64341	1675155	1132316	2245455872	64551	1681014	1134308	2275192832	64761	1686858	1136299	2283843584	64981	1692136	1138197	2284384256	65192	1692181	1138242	2292224000	65371	1696859	1139684	2303037440	65591	1702056	1141447	2331693056	65811	1706665	1143003	2336018432	66031	1710689	1144355	2341425152	66261	1714448	1145624	2344939520	66501	1717264	1146574	2461958144	70997	1753280	1194528
5	hash_map	dynamic-HPBR	N3emr14hazard_pointerINS_29generic_hazard_pointer_policyILm2ELm2ELm100ENS_31dynamic_hp_thread_control_blockEEEEE		244	8000	638479812.946203	2487615488	73722	1753280	1733759	2487865344	73902	1797032	1734651	2487865344	74082	1805327	1734670	2493251584	74262	1843392	1735565	2494332928	74442	1850408	1735689	2500276224	74622	1885050	1737232	2501357568	74802	1892846	1737577	2503790592	74982	1918495	1738999	2504597504	75162	1935449	1739700	2505408512	75342	1945997	1740330	2514247680	75522	1978365	1742140	2514247680	75702	1978365	1742140	2533318656	75892	2022598	1745871	2538414080	76072	2037259	1747171	2553270272	76272	2067694	1750245	2560561152	76462	2086886	1752390	2575409152	76652	2113613	1755640	2578653184	76832	2122897	1756653	2599186432	77022	2159640	1761189	2599186432	77202	2159640	1761189	2617008128	77382	2205683	1766754	2617008128	77562	2205683	1766754	2629156864	77742	2250799	1771396	2629427200	77932	2250799	1771396	2636996608	78112	2295577	1775644	2636996608	78302	2295577	1775644	2642403328	78482	2341073	1780662	2642403328	78662	2341073	1780662	2650206208	78842	2391765	1790396	2659897344	79031	2441500	1798454	2671464448	79231	2449221	1800712	2687246336	79431	2456186	1802959	2718814208	79641	2463109	1805240	2728546304	79852	2467240	1806757	2730438656	80031	2469824	1807496	2743685120	80251	2476323	1809738	2775314432	80471	2482493	1811837	2782613504	80681	2488733	1813963	2790993920	80891	2495252	1816191	2810728448	81101	2501350	1818272	2840195072	81311	2507382	1820317	2849386496	81521	2513657	1822446	2860199936	81731	2519653	1824482	2890207232	81941	2525490	1826456	2900480000	82152	2529401	1827714	2908590080	82341	2534885	1829324	2921295872	82551	2540596	1831121	2947518464	82761	2545943	1832803	2957791232	82971	2551408	1834537	3078901760	84824	2589044	1945697
1	hash_map	dynamic-HPBR	N3emr14hazard_pointerINS_29generic_hazard_pointer_policyILm2ELm2ELm100ENS_31dynamic_hp_thread_control_blockEEEEE		244	8000	8890816268.670765	13500416	2559	1	0	17756160	2738	4561	1275	17768448	2938	11903	3806	18276352	3159	14159	4570	22622208	3418	16548	5380	30810112	3668	18765	6144	40525824	3928	20958	6945	80023552	4188	23227	7712	80023552	4448	25647	8532	80023552	4698	28186	9393	80023552	4948	30404	10172	80023552	5208	32525	10894	80023552	5468	34864	11677	80293888	5728	37238	12481	83537920	5988	39532	13257	91918336	6248	42201	14158	101380096	6498	44460	14943	145985536	6758	46548	15648	145985536	7018	48849	16423	145985536	7278	51248	17231	145985536	7538	53564	18013	145985536	7798	55969	18822	145985536	8058	58478	19669	145985536	8318	60852	20471	149229568	8578	63179	21252	156528640	8828	65322	22079	163827712	9108	67641	22862	209244160	9358	69965	23646	211947520	9618	72539	24516	211947520	9878	74955	25332	211947520	10138	77237	26102	211947520	10398	79690	26927	211947520	10658	81810	27643	211947520	10918	83916	28347	214380544	11178	86175	29108	219787264	11438	88619	29934	228438016	11698	90801	30796	235737088	11948	92563	31100	279736320	12248	95516	32107	280006656	12548	98486	33131	280006656	12848	101453	34156	280006656	13148	104351	35157	280006656	13398	106481	35880	280006656	13658	108867	36684	282161152	13918	111090	37439	288358400	14178	113303	38188	296722432	14438	115881	39065	329695232	14688	118444	39939	345645056	14948	120679	40702	484274176	21249	179017	103958
2	hash_map	dynamic-HPBR	N3emr14hazard_pointerINS_29generic_hazard_pointer_policyILm2ELm2ELm100ENS_31dynamic_hp_thread_control_blockEEEEE		244	8000	2752498492.154118	511913984	23899	179017	159280	517705728	24079	221341	161076	521613312	24259	273724	184801	521613312	24439	273724	184801	525127680	24618	322400	195363	536600576	24818	328674	197235	555520000	25008	338378	200153	594276352	25208	348036	203177	610734080	25408	357822	206303	649932800	25608	367542	209603	653987840	25809	369040	210241	663449600	25988	374815	212071	678858752	26188	383105	214894	714002432	26398	391023	217589	724275200	26608	397898	219920	736440320	26818	403655	221868	751849472	27028	408683	223581	772124672	27248	412800	224972	777261056	27488	415866	226005	781856768	27728	418935	227041	788615168	27968	421977	228064	796454912	28208	425087	229109	807809024	28458	428216	230163	815919104	28698	431185	231144	825110528	28948	434232	232068	840790016	29188	437108	232943	844034048	29438	439917	233799	850522112	29688	442820	234680	861876224	29938	445809	235609	869715968	30188	448575	236464	874041344	30438	451263	237307	876474368	30698	453605	237968	881881088	30958	455790	238592	888909824	31218	457802	239140	897019904	31478	459972	239805	912969728	31738	462015	240412	916754432	31998	464178	241135	925945856	32268	466407	241885	929460224	32538	468588	242615	933244928	32798	470741	243342	937570304	33058	472946	244086	940544000	33328	475193	244839	943247360	33598	477276	245542	947572736	33868	479368	246242	954601472	34138	481529	246973	962170880	34408	483680	247698	978931712	34678	485783	248406	982716416	34948	488030	249163	991367168	35218	490240	249905	1136103424	41053	535633	362827
3	hash_map	dynamic-HPBR	N3emr14hazard_pointerINS_29generic_hazard_pointer_policyILm2ELm2ELm100ENS_31dynamic_hp_thread_control_blockEEEEE		244	8000	1185249675.714344	1158512640	43668	535633	515200	1161441280	43849	577762	517063	1161441280	44029	578070	517063	1162792960	44209	657614	556137	1162792960	44389	657614	556137	1174335488	44569	700295	559350	1175146496	44759	701427	559474	1191813120	44939	769690	587259	1191813120	45119	769690	587259	1206804480	45299	816106	593197	1206804480	45479	816106	593197	1213546496	45669	878183	614796	1213546496	45849	878183	614796	1233723392	46028	929963	631074	1244745728	46229	937688	633827	1255157760	46408	942104	635200	1299406848	46608	954729	639498	1332387840	46809	966876	643653	1362124800	47008	978197	647445	1378344960	47208	987803	650718	1417003008	47408	995518	653346	1423491072	47619	998995	654660	1428357120	47798	1002682	655771	1441603584	48008	1009820	658213	1474314240	48218	1016229	660395	1479720960	48428	1021726	662268	1488642048	48648	1026842	663999	1497022464	48878	1030266	665158	1516756992	49118	1033475	666241	1536491520	49368	1036446	667242	1538924544	49618	1039411	668241	1541357568	49868	1042409	669255	1544331264	50118	1045205	670198	1548926976	50378	1048102	671179	1559199744	50628	1050872	672106	1569742848	50878	1053676	673041	1575149568	51128	1056440	673968	1580285952	51378	1059146	674875	1591640064	51628	1061635	675513	1606778880	51878	1063965	675974	1612185600	52128	1066392	676501	1623539712	52378	1068756	677104	1625702400	52628	1070947	677680	1627054080	52888	1072893	678207	1631379456	53148	1074815	678734	1635975168	53418	1076848	679300	1639489536	53688	1078763	679835	1643544576	53958	1080738	680387	1651113984	54228	1082675	680930	1679790080	54931	1086313	738108
4	hash_map	dynamic-HPBR	N3emr14hazard_pointerINS_29generic_hazard_pointer_policyILm2ELm2ELm100ENS_31dynamic_hp_thread_control_blockEEEEE		244	8000	1091214208.533263	1705537536	57589	1086313	1064887	1705775104	57779	1136908	1066584	1705775104	57959	1140591	1066585	1713598464	58139	1183046	1068572	1713598464	58319	1183046	1068572	1716289536	58499	1238853	1086579	1716289536	58679	1241709	1086761	1721131008	58859	1267785	1088806	1729454080	59049	1285993	1090577	1741799424	59229	1305424	1092546	1766027264	59409	1332432	1096534	1777889280	59589	1351647	1099289	1790042112	59779	1379201	1102825	1800040448	59959	1413542	1111205	1804636160	60139	1443404	1126560	1817853952	60318	1495164	1137850	1817853952	60519	1495166	1137850	1828376576	60709	1556264	1158482	1828376576	60889	1572660	1165763	1849917440	61078	1629162	1182099	1888198656	61268	1641950	1186442	1914286080	61468	1650668	1188515	1934831616	61668	1660765	1191975	1969975296	61868	1669964	1195109	1987276800	62068	1678208	1197918	2000793600	62278	1685713	1200481	2030260224	62488	1692341	1202728	2045399040	62698	1698818	1204925	2056212480	62908	1704772	1206962	2062700544	63118	1707768	1207866	2088652800	63338	1714012	1209991	2101899264	63548	1719764	1211939	2113523712	63758	1725234	1213790	2128662528	63978	1731087	1215793	2152722432	64188	1736554	1217658	2162995200	64398	1742223	1219582	2170294272	64608	1747606	1221403	2187866112	64818	1752738	1223139	2213548032	65038	1758326	1225039	2222739456	65258	1763138	1226666	2228686848	65489	1766460	1227918	2231390208	65668	1768899	1228602	2246529024	65898	1773284	1230091	2260316160	66128	1776886	1231308	2267615232	66358	1780655	1232582	2276265984	66588	1783820	1233656	2282213376	66838	1786553	1234581	2287349760	67098	1788697	1235301	2291134464	67368	1790845	1236022	2405756928	72079	1827558	1347985
5	hash_map	dynamic-HPBR	N3emr14hazard_pointerINS_29generic_hazard_pointer_policyILm2ELm2ELm100ENS_31dynamic_hp_thread_control_blockEEEEE		244	8000	914887506.804852	2439213056	74778	1827558	1804735	2439450624	74958	1870715	1805547	2439450624	75138	1897967	1806032	2442412032	75318	1929627	1806682	2447532032	75498	1951116	1807296	2450763776	75679	1972685	1808066	2453737472	75859	1994048	1809120	2455359488	76039	2015237	1810140	2458312704	76219	2029697	1811099	2462089216	76399	2058238	1812675	2462625792	76589	2064585	1813159	2471755776	76769	2101827	1815784	2471755776	76949	2101827	1815784	2486247424	77129	2147372	1820859	2489204736	77309	2156514	1821859	2499956736	77509	2210473	1843474	2510446592	77688	2242481	1847106	2517721088	77879	2256422	1848943	2529075200	78069	2319039	1871086	2529075200	78259	2319039	1871086	2544467968	78449	2367864	1879441	2549317632	78639	2413702	1891976	2550669312	78829	2426264	1897365	2558779392	79009	2500487	1931110	2559860736	79188	2527340	1940358	2597556224	79389	2570562	1947943	2611036160	79568	2581431	1951168	2656362496	79768	2594745	1955706	2680942592	79968	2607500	1960054	2723655680	80168	2619310	1964093	2742038528	80368	2629461	1967543	2772856832	80568	2636393	1968935	2792050688	80778	2642869	1970453	2803404800	80988	2648588	1971993	2821246976	81198	2653703	1973412	2842603520	81418	2658719	1974903	2852876288	81638	2663423	1976395	2857472000	81858	2667638	1977730	2869366784	82088	2671841	1979057	2889371648	82318	2675918	1980344	2904240128	82548	2679860	1981576	2909106176	82778	2684110	1983009	2916945920	83008	2687990	1984321	2925596672	83238	2691835	1985618	2943709184	83478	2695519	1986853	2952630272	83718	2699071	1987914	2961010688	83948	2702404	1988760	2968580096	84178	2705930	1989770	2979663872	84408	2709598	1990873	3184181248	91147	2767025	2437021
1	hash_map	dynamic-HPBR	N3emr14hazard_pointerINS_29generic_hazard_pointer_policyILm2ELm2ELm100ENS_31dynamic_hp_thread_control_blockEEEEE		244	8000	8946997056.676229	7225344	2558	1	0	7299072	2737	4716	1429	7311360	2937	12171	4002	8826880	3177	14516	4788	11628544	3437	16797	5560	20000768	3697	19169	6429	40243200	3948	21354	7181	69226496	4207	23643	7954	69226496	4467	26374	8877	69226496	4727	28692	9668	69226496	4987	30870	10415	69226496	5237	33121	11172	69226496	5507	35354	11921	69767168	5767	37649	12698	73281536	6028	40218	13569	80580608	6287	42707	14408	98963456	6537	44852	15149	135188480	6797	46791	15802	135188480	7067	49030	16553	135188480	7327	51485	17382	135188480	7587	53784	18157	135188480	7847	56115	18946	135188480	8107	58413	19718	135188480	8367	60831	20538	137621504	8627	63294	21363	141135872	8887	65204	22109	152760320	9177	67449	22869	200069120	9447	69786	23659	201150464	9707	72053	24424	201150464	9967	74411	25218	201150464	10227	76774	26014	201150464	10487	79035	26775	201150464	10747	81128	27478	201150464	11007	83324	28215	201961472	11267	85608	28987	204935168	11527	87935	29770	210612224	11787	90202	30529	220344320	12058	90889	30896	241922048	12237	92913	31458	266993664	12517	95897	32498	266993664	12787	98134	33267	266993664	13047	101073	34278	266993664	13338	103326	35053	266993664	13587	106038	35986	266993664	13847	107947	36636	268611584	14117	109979	37312	271847424	14378	112259	38090	280752128	14637	115095	39058	311816192	14897	117366	39833	472391680	21174	178126	80333
